CustomerID,Country,FirstPurchaseDate,LastPurchaseDate,Recency,Frequency,Monetary,AverageOrderValue,UnitsPurchased,TenureDays,Cluster,Segment,SegmentOrder
14096,United Kingdom,2011-08-30 10:49:00,2011-12-05 17:17:00,5,17,65164.79,3833.22,16352,97,2,Champions,1
14098,United Kingdom,2011-11-03 10:13:00,2011-11-03 10:13:00,37,1,147.35,147.35,104,0,1,Potential Loyalists,3
14099,United Kingdom,2010-12-20 11:14:00,2011-11-23 13:53:00,17,11,3104.17,282.2,2179,338,2,Champions,1
14100,United Kingdom,2011-07-25 11:01:00,2011-07-25 11:01:00,138,1,191.95,191.95,63,0,3,At Risk,4
14101,United Kingdom,2011-01-17 13:09:00,2011-09-27 12:28:00,74,6,5976.79,996.13,6942,253,0,Loyal Customers,2
14102,United Kingdom,2011-10-26 12:46:00,2011-12-04 15:38:00,6,5,1105.88,221.18,769,39,2,Champions,1
14104,United Kingdom,2011-06-27 12:49:00,2011-07-08 12:50:00,155,2,216.21,108.1,72,11,3,At Risk,4
14105,United Kingdom,2011-04-14 17:58:00,2011-04-14 17:58:00,240,1,1266.23,1266.23,800,0,3,At Risk,4
14107,United Kingdom,2010-12-10 13:29:00,2011-10-19 12:12:00,52,7,2703.23,386.18,1793,313,0,Loyal Customers,2
14108,United Kingdom,2011-08-30 11:32:00,2011-11-09 10:41:00,31,2,597.91,298.96,381,71,1,Potential Loyalists,3
14109,United Kingdom,2011-09-28 10:18:00,2011-09-28 10:18:00,73,1,144.2,144.2,88,0,3,At Risk,4
14110,United Kingdom,2011-03-18 09:59:00,2011-12-06 12:26:00,4,12,5683.15,473.6,2445,263,2,Champions,1
14111,United Kingdom,2011-04-12 11:36:00,2011-11-25 13:44:00,15,4,692.85,173.21,458,227,1,Potential Loyalists,3
14112,United Kingdom,2011-03-09 11:28:00,2011-11-17 12:30:00,23,7,2915.15,416.45,1651,253,2,Champions,1
14113,United Kingdom,2010-12-20 12:14:00,2011-12-06 12:18:00,4,4,1840.42,460.1,745,351,2,Champions,1
14114,United Kingdom,2011-01-13 11:05:00,2011-03-11 09:42:00,274,2,386.53,193.26,101,57,3,At Risk,4
14116,United Kingdom,2011-08-10 12:44:00,2011-11-20 10:29:00,20,5,1382.74,276.55,707,102,0,Loyal Customers,2
14117,United Kingdom,2011-07-19 09:49:00,2011-07-19 09:49:00,144,1,90.0,90.0,72,0,3,At Risk,4
14121,United Kingdom,2011-10-11 10:39:00,2011-12-06 12:19:00,4,4,2780.15,695.04,2082,56,2,Champions,1
14124,United Kingdom,2011-09-16 13:32:00,2011-09-16 13:32:00,85,1,419.58,419.58,1618,0,3,At Risk,4
14125,United Kingdom,2011-09-22 15:40:00,2011-11-29 12:47:00,11,3,2720.63,906.88,1628,68,0,Loyal Customers,2
14126,United Kingdom,2011-11-29 12:21:00,2011-12-02 11:45:00,8,3,706.13,235.38,508,3,1,Potential Loyalists,3
14127,United Kingdom,2011-02-02 12:26:00,2011-08-09 10:49:00,123,3,709.71,236.57,321,188,0,Loyal Customers,2
14128,United Kingdom,2011-03-29 10:49:00,2011-10-10 12:00:00,61,2,637.5,318.75,564,195,0,Loyal Customers,2
14129,United Kingdom,2011-03-24 08:44:00,2011-12-08 11:02:00,2,5,1123.86,224.77,592,259,2,Champions,1
14130,United Kingdom,2011-01-24 16:05:00,2011-01-24 16:05:00,320,1,480.91,480.91,257,0,3,At Risk,4
14132,United Kingdom,2011-06-09 12:04:00,2011-12-07 13:35:00,3,11,3586.03,326.0,3368,181,2,Champions,1
14133,United Kingdom,2011-01-28 11:27:00,2011-08-02 11:34:00,130,3,605.64,201.88,348,186,0,Loyal Customers,2
14135,United Kingdom,2010-12-02 10:27:00,2011-12-08 11:38:00,2,15,4690.31,312.69,3850,371,2,Champions,1
14138,United Kingdom,2011-10-07 09:38:00,2011-12-08 12:44:00,2,2,965.88,482.94,600,62,1,Potential Loyalists,3
14139,United Kingdom,2011-10-24 13:34:00,2011-10-24 13:34:00,47,1,415.82,415.82,510,0,1,Potential Loyalists,3
14140,United Kingdom,2011-11-08 11:20:00,2011-12-06 09:05:00,4,2,935.05,467.52,811,28,1,Potential Loyalists,3
14141,United Kingdom,2011-08-26 14:40:00,2011-12-07 09:53:00,3,4,915.13,228.78,355,103,1,Potential Loyalists,3
14142,United Kingdom,2010-12-01 16:33:00,2010-12-01 16:33:00,374,1,311.81,311.81,313,0,3,At Risk,4
14143,United Kingdom,2011-07-29 09:48:00,2011-07-29 09:48:00,134,1,115.8,115.8,30,0,3,At Risk,4
14145,United Kingdom,2011-05-06 13:01:00,2011-10-24 12:10:00,47,4,3742.2,935.55,756,171,0,Loyal Customers,2
14146,United Kingdom,2010-12-17 15:52:00,2011-12-01 10:18:00,9,5,4191.0,838.2,2437,349,2,Champions,1
14147,United Kingdom,2011-02-27 11:42:00,2011-09-22 18:10:00,79,2,483.4,241.7,108,207,3,At Risk,4
14148,United Kingdom,2011-04-20 12:02:00,2011-04-20 12:02:00,234,1,157.2,157.2,16,0,3,At Risk,4
14149,United Kingdom,2011-05-03 09:44:00,2011-05-03 09:44:00,221,1,446.62,446.62,218,0,3,At Risk,4
14150,United Kingdom,2010-12-15 10:04:00,2011-11-04 10:05:00,36,2,658.64,329.32,496,324,1,Potential Loyalists,3
14152,United Kingdom,2011-04-19 15:46:00,2011-09-25 12:54:00,76,2,621.29,310.64,711,159,3,At Risk,4
14154,United Kingdom,2011-04-14 15:58:00,2011-04-14 16:26:00,240,2,1345.62,672.81,465,0,0,Loyal Customers,2
14155,United Kingdom,2011-03-18 14:13:00,2011-03-18 14:13:00,267,1,118.75,118.75,25,0,3,At Risk,4
14156,EIRE,2010-12-03 11:48:00,2011-11-30 10:54:00,10,55,117210.08,2131.09,57768,362,2,Champions,1
14157,United Kingdom,2011-02-27 13:04:00,2011-11-20 11:32:00,20,2,424.89,212.44,271,266,1,Potential Loyalists,3
14158,United Kingdom,2011-10-30 15:08:00,2011-10-30 15:08:00,41,1,507.66,507.66,781,0,1,Potential Loyalists,3
14159,United Kingdom,2010-12-12 11:17:00,2011-11-20 12:36:00,20,11,4630.35,420.94,4348,343,2,Champions,1
14161,United Kingdom,2010-12-05 13:18:00,2011-05-08 11:41:00,216,3,1097.62,365.87,450,154,0,Loyal Customers,2
14162,United Kingdom,2011-02-20 12:32:00,2011-06-19 11:36:00,174,2,289.36,144.68,142,119,3,At Risk,4
14163,United Kingdom,2011-04-14 17:33:00,2011-09-13 15:18:00,88,4,2445.91,611.48,893,152,0,Loyal Customers,2
14164,United Kingdom,2011-09-20 12:18:00,2011-09-30 12:24:00,71,2,1631.77,815.88,1033,10,0,Loyal Customers,2
14165,United Kingdom,2011-03-09 12:39:00,2011-03-09 12:39:00,276,1,120.44,120.44,53,0,3,At Risk,4
14167,United Kingdom,2011-01-12 15:44:00,2011-10-31 14:29:00,40,4,562.59,140.65,147,292,0,Loyal Customers,2
14171,United Kingdom,2011-09-02 16:43:00,2011-09-02 16:43:00,99,1,363.79,363.79,167,0,3,At Risk,4
14173,United Kingdom,2011-05-04 14:03:00,2011-11-29 11:54:00,11,4,450.84,112.71,150,209,1,Potential Loyalists,3
14174,United Kingdom,2011-11-06 13:17:00,2011-11-06 13:17:00,34,1,134.46,134.46,94,0,1,Potential Loyalists,3
14175,United Kingdom,2011-01-14 12:22:00,2011-10-11 11:55:00,60,3,3222.3,1074.1,1515,270,0,Loyal Customers,2
14176,United Kingdom,2010-12-07 11:45:00,2011-02-15 13:12:00,298,4,576.9,144.22,209,70,3,At Risk,4
14177,United Kingdom,2011-06-13 11:10:00,2011-09-14 15:11:00,87,4,549.46,137.36,204,93,0,Loyal Customers,2
14178,United Kingdom,2011-06-10 12:51:00,2011-12-01 12:01:00,9,7,1600.26,228.61,1494,174,2,Champions,1
14179,United Kingdom,2011-10-18 14:00:00,2011-10-30 12:07:00,41,2,701.57,350.78,319,12,1,Potential Loyalists,3
14180,United Kingdom,2010-12-02 13:08:00,2011-11-29 10:56:00,11,25,4748.52,189.94,719,362,2,Champions,1
14184,United Kingdom,2011-10-04 12:43:00,2011-10-04 12:43:00,67,1,452.89,452.89,127,0,3,At Risk,4
14185,United Kingdom,2011-01-12 13:52:00,2011-01-12 13:52:00,332,1,197.65,197.65,6,0,3,At Risk,4
14188,United Kingdom,2011-02-02 13:46:00,2011-11-09 12:45:00,31,6,2054.36,342.39,1162,280,0,Loyal Customers,2
14189,United Kingdom,2010-12-06 11:42:00,2011-12-07 15:55:00,3,15,4654.08,310.27,3937,366,2,Champions,1
14191,United Kingdom,2011-05-03 10:30:00,2011-12-08 09:23:00,2,13,4684.76,360.37,3662,219,2,Champions,1
14193,United Kingdom,2011-03-15 11:38:00,2011-10-03 09:34:00,68,2,853.39,426.7,445,202,0,Loyal Customers,2
14194,United Kingdom,2011-02-04 14:51:00,2011-12-05 10:38:00,5,21,11349.52,540.45,5840,304,2,Champions,1
14195,United Kingdom,2011-04-01 16:50:00,2011-05-22 10:29:00,202,2,1012.0,506.0,760,51,3,At Risk,4
14196,United Kingdom,2011-08-25 10:25:00,2011-08-25 10:25:00,107,1,335.52,335.52,142,0,3,At Risk,4
14198,United Kingdom,2011-04-14 14:54:00,2011-11-21 16:35:00,19,4,701.4,175.35,290,221,0,Loyal Customers,2
14199,United Kingdom,2011-05-05 13:44:00,2011-05-05 13:44:00,219,1,185.4,185.4,28,0,3,At Risk,4
14201,United Kingdom,2010-12-15 13:25:00,2011-10-10 13:27:00,61,7,747.44,106.78,590,299,0,Loyal Customers,2
14204,United Kingdom,2011-12-07 13:38:00,2011-12-07 13:38:00,3,1,150.61,150.61,72,0,1,Potential Loyalists,3
14205,United Kingdom,2011-03-20 15:07:00,2011-11-23 10:55:00,17,2,466.7,233.35,204,248,1,Potential Loyalists,3
14206,United Kingdom,2011-04-14 16:38:00,2011-04-14 16:38:00,240,1,328.16,328.16,276,0,3,At Risk,4
14208,United Kingdom,2011-09-06 12:48:00,2011-09-06 12:48:00,95,1,151.74,151.74,114,0,3,At Risk,4
14209,United Kingdom,2011-01-11 12:56:00,2011-11-29 10:18:00,11,6,2073.43,345.57,691,322,2,Champions,1
14210,United Kingdom,2010-12-03 12:43:00,2011-08-26 12:36:00,106,6,1905.84,317.64,760,266,0,Loyal Customers,2
14211,United Kingdom,2011-02-17 15:50:00,2011-10-17 13:23:00,54,9,2241.1,249.01,1242,242,0,Loyal Customers,2
14212,United Kingdom,2011-09-11 12:45:00,2011-09-11 12:45:00,90,1,1070.48,1070.48,1152,0,3,At Risk,4
14214,United Kingdom,2011-03-07 12:26:00,2011-11-09 10:31:00,31,5,1004.38,200.88,751,247,0,Loyal Customers,2
14215,United Kingdom,2010-12-06 15:34:00,2011-11-28 12:19:00,12,6,1789.72,298.29,1358,357,2,Champions,1
14216,United Kingdom,2011-11-02 10:51:00,2011-12-06 14:56:00,4,4,1839.3,459.82,594,34,2,Champions,1
14217,United Kingdom,2010-12-08 13:28:00,2011-12-08 11:53:00,2,17,2004.98,117.94,689,365,2,Champions,1
14218,United Kingdom,2011-10-28 10:00:00,2011-10-28 10:00:00,43,1,169.48,169.48,160,0,1,Potential Loyalists,3
14219,United Kingdom,2011-12-05 16:23:00,2011-12-05 16:23:00,5,1,89.94,89.94,78,0,1,Potential Loyalists,3
14220,United Kingdom,2010-12-16 18:18:00,2011-04-06 13:23:00,248,2,632.4,316.2,272,111,3,At Risk,4
14221,United Kingdom,2011-01-04 15:33:00,2011-10-28 13:42:00,43,9,3432.8,381.42,2191,297,2,Champions,1
14222,United Kingdom,2011-06-15 16:42:00,2011-06-15 16:42:00,178,1,683.17,683.17,607,0,3,At Risk,4
14223,United Kingdom,2011-03-20 16:02:00,2011-09-08 13:38:00,93,3,991.13,330.38,585,172,0,Loyal Customers,2
14224,United Kingdom,2011-01-23 13:58:00,2011-08-21 13:24:00,111,4,1009.73,252.43,483,210,0,Loyal Customers,2
14226,United Kingdom,2011-03-15 15:36:00,2011-11-11 11:34:00,29,5,2214.79,442.96,1296,241,0,Loyal Customers,2
14227,United Kingdom,2011-02-28 12:27:00,2011-11-13 15:48:00,27,10,3350.96,335.1,1820,258,2,Champions,1
14229,United Kingdom,2011-01-10 12:03:00,2011-10-19 10:04:00,52,3,1547.2,515.73,610,282,0,Loyal Customers,2
14231,United Kingdom,2011-02-24 11:55:00,2011-06-09 11:05:00,184,3,925.71,308.57,409,105,0,Loyal Customers,2
14232,United Kingdom,2011-03-20 12:44:00,2011-10-28 11:09:00,43,5,2048.07,409.61,1941,222,0,Loyal Customers,2
14233,United Kingdom,2011-01-26 12:43:00,2011-10-21 15:54:00,50,4,1462.72,365.68,680,268,0,Loyal Customers,2
14234,United Kingdom,2011-10-13 13:58:00,2011-11-17 17:53:00,23,4,754.12,188.53,951,35,0,Loyal Customers,2
14235,United Kingdom,2011-03-24 13:23:00,2011-09-25 14:37:00,76,5,3144.86,628.97,1959,185,0,Loyal Customers,2
14236,United Kingdom,2010-12-02 18:49:00,2011-09-20 09:13:00,81,2,490.86,245.43,310,292,3,At Risk,4
14237,United Kingdom,2010-12-01 13:20:00,2010-12-01 13:20:00,374,1,161.0,161.0,38,0,3,At Risk,4
14238,United Kingdom,2011-01-17 14:40:00,2011-01-17 14:40:00,327,1,146.85,146.85,111,0,3,At Risk,4
14239,United Kingdom,2011-01-27 14:45:00,2011-10-27 14:40:00,44,11,2380.85,216.44,993,273,2,Champions,1
14240,United Kingdom,2011-04-28 11:40:00,2011-11-09 13:45:00,31,2,890.34,445.17,418,195,1,Potential Loyalists,3
14241,United Kingdom,2011-06-09 11:46:00,2011-06-09 11:46:00,184,1,213.7,213.7,146,0,3,At Risk,4
14242,United Kingdom,2011-01-18 08:53:00,2011-04-19 11:46:00,235,2,280.55,140.28,123,91,3,At Risk,4
14243,United Kingdom,2010-12-09 08:34:00,2011-12-01 11:12:00,9,10,2588.77,258.88,1221,357,2,Champions,1
14245,United Kingdom,2011-03-21 10:41:00,2011-05-04 08:40:00,220,2,1693.45,846.72,976,44,0,Loyal Customers,2
14246,United Kingdom,2011-04-08 08:25:00,2011-08-21 11:50:00,111,3,1474.06,491.35,804,135,0,Loyal Customers,2
14247,United Kingdom,2011-03-06 15:21:00,2011-03-06 15:21:00,279,1,136.77,136.77,47,0,3,At Risk,4
14248,United Kingdom,2011-01-25 14:45:00,2011-01-25 14:45:00,319,1,302.58,302.58,102,0,3,At Risk,4
14250,United Kingdom,2011-09-11 13:44:00,2011-12-02 14:30:00,8,3,1904.05,634.68,1200,82,0,Loyal Customers,2
14251,United Kingdom,2011-10-13 12:46:00,2011-12-08 08:32:00,2,5,2879.7,575.94,1674,56,2,Champions,1
14256,United Kingdom,2010-12-10 11:44:00,2011-03-24 13:17:00,261,2,969.06,484.53,414,104,3,At Risk,4
14257,United Kingdom,2011-01-25 10:49:00,2011-10-06 16:54:00,65,5,3099.72,619.94,1682,254,0,Loyal Customers,2
14258,United Kingdom,2011-01-06 12:18:00,2011-11-30 15:27:00,10,9,12669.98,1407.78,7100,328,2,Champions,1
14259,United Kingdom,2011-07-21 10:44:00,2011-07-21 10:44:00,142,1,120.0,120.0,68,0,3,At Risk,4
14261,United Kingdom,2011-09-22 10:47:00,2011-10-20 10:04:00,51,2,1163.45,581.72,406,28,0,Loyal Customers,2
14262,United Kingdom,2011-04-13 12:23:00,2011-12-01 14:17:00,9,8,2618.23,327.28,1645,232,2,Champions,1
14264,United Kingdom,2011-04-08 12:20:00,2011-07-08 10:20:00,155,2,333.97,166.98,70,91,3,At Risk,4
14265,Unspecified,2011-07-14 09:10:00,2011-08-22 13:32:00,110,2,530.18,265.09,330,39,3,At Risk,4
14267,United Kingdom,2011-03-24 11:38:00,2011-06-30 10:09:00,163,3,1516.24,505.41,530,98,0,Loyal Customers,2
14270,United Kingdom,2011-01-12 09:33:00,2011-01-12 09:33:00,332,1,492.65,492.65,197,0,3,At Risk,4
14271,United Kingdom,2011-04-28 12:47:00,2011-04-28 12:47:00,226,1,112.32,112.32,88,0,3,At Risk,4
14272,United Kingdom,2011-03-30 13:57:00,2011-09-27 10:08:00,74,2,437.96,218.98,599,181,3,At Risk,4
14273,United Kingdom,2011-04-11 13:24:00,2011-10-19 13:20:00,52,4,559.97,139.99,264,191,0,Loyal Customers,2
14276,United Kingdom,2011-02-23 09:38:00,2011-09-02 09:45:00,99,3,1119.74,373.25,744,191,0,Loyal Customers,2
14277,France,2011-05-11 13:20:00,2011-11-24 15:01:00,16,3,4188.0,1396.0,1976,197,0,Loyal Customers,2
14280,United Kingdom,2011-05-27 10:37:00,2011-05-27 10:37:00,197,1,134.04,134.04,52,0,3,At Risk,4
14282,United Kingdom,2010-12-07 12:21:00,2011-12-06 17:04:00,4,15,3701.44,246.76,2656,364,2,Champions,1
14284,United Kingdom,2011-09-14 13:04:00,2011-11-09 08:11:00,31,2,595.25,297.62,161,56,1,Potential Loyalists,3
14285,United Kingdom,2011-06-16 12:36:00,2011-11-18 14:50:00,22,4,1910.01,477.5,541,155,0,Loyal Customers,2
14286,United Kingdom,2011-04-11 08:16:00,2011-11-16 10:34:00,24,3,4628.75,1542.92,4338,219,0,Loyal Customers,2
14287,United Kingdom,2011-05-25 11:41:00,2011-12-01 13:25:00,9,3,176.63,58.88,261,190,1,Potential Loyalists,3
14288,United Kingdom,2011-05-10 13:22:00,2011-05-10 13:22:00,214,1,426.6,426.6,188,0,3,At Risk,4
14289,United Kingdom,2011-02-23 12:33:00,2011-12-01 11:44:00,9,6,911.26,151.88,292,281,2,Champions,1
14290,United Kingdom,2010-12-13 10:24:00,2011-11-28 14:02:00,12,5,2314.65,462.93,915,350,2,Champions,1
14291,United Kingdom,2011-03-09 15:20:00,2011-12-08 10:26:00,2,11,3883.25,353.02,2749,274,2,Champions,1
14292,United Kingdom,2011-03-02 08:26:00,2011-12-02 11:50:00,8,9,4871.93,541.33,1663,275,2,Champions,1
14293,United Kingdom,2010-12-06 10:18:00,2011-12-06 15:17:00,4,4,1046.56,261.64,709,365,1,Potential Loyalists,3
14295,United Kingdom,2011-10-30 15:50:00,2011-10-30 15:50:00,41,1,166.2,166.2,84,0,1,Potential Loyalists,3
14297,United Kingdom,2011-03-10 08:31:00,2011-11-22 09:06:00,18,4,1305.33,326.33,865,257,0,Loyal Customers,2
14298,United Kingdom,2010-12-14 12:59:00,2011-12-01 13:12:00,9,44,51527.3,1171.08,58343,352,2,Champions,1
14299,United Kingdom,2010-12-09 10:30:00,2011-12-01 16:05:00,9,9,3965.62,440.62,2149,357,2,Champions,1
14300,United Kingdom,2011-11-21 08:57:00,2011-11-21 08:57:00,19,1,43.2,43.2,32,0,1,Potential Loyalists,3
14301,United Kingdom,2011-08-14 15:33:00,2011-08-14 15:33:00,118,1,640.14,640.14,606,0,3,At Risk,4
14304,United Kingdom,2011-05-01 11:50:00,2011-05-01 11:50:00,223,1,383.45,383.45,139,0,3,At Risk,4
14305,United Kingdom,2011-07-27 14:14:00,2011-09-29 15:29:00,72,3,1858.96,619.65,1089,64,0,Loyal Customers,2
14306,United Kingdom,2011-09-15 10:31:00,2011-10-19 13:23:00,52,2,2093.32,1046.66,1075,34,0,Loyal Customers,2
14307,United Kingdom,2010-12-01 11:41:00,2011-09-12 09:38:00,89,6,2995.72,499.29,2058,285,0,Loyal Customers,2
14309,United Kingdom,2010-12-16 13:05:00,2011-12-01 13:33:00,9,9,2352.53,261.39,1633,350,2,Champions,1
14311,United Kingdom,2011-04-11 10:14:00,2011-04-11 10:14:00,243,1,310.26,310.26,146,0,3,At Risk,4
14312,United Kingdom,2011-01-06 16:35:00,2011-10-24 09:46:00,47,6,1611.59,268.6,1012,291,0,Loyal Customers,2
14314,United Kingdom,2011-08-25 10:39:00,2011-08-25 10:39:00,107,1,120.0,120.0,296,0,3,At Risk,4
14315,United Kingdom,2011-03-18 12:59:00,2011-10-26 12:06:00,45,6,2481.13,413.52,1021,222,0,Loyal Customers,2
14317,United Kingdom,2011-10-06 10:44:00,2011-10-06 10:44:00,65,1,508.58,508.58,255,0,3,At Risk,4
14320,United Kingdom,2011-01-11 09:12:00,2011-05-17 09:24:00,207,2,477.79,238.9,325,126,3,At Risk,4
14321,United Kingdom,2011-01-10 11:35:00,2011-11-29 09:47:00,11,5,1530.75,306.15,2406,323,0,Loyal Customers,2
14323,United Kingdom,2011-04-15 11:44:00,2011-08-17 11:37:00,115,2,605.06,302.53,350,124,3,At Risk,4
14326,United Kingdom,2011-04-11 15:04:00,2011-04-11 15:04:00,243,1,183.85,183.85,103,0,3,At Risk,4
14327,United Kingdom,2011-06-29 13:58:00,2011-06-29 13:58:00,164,1,311.65,311.65,139,0,3,At Risk,4
14329,United Kingdom,2011-01-14 13:42:00,2011-11-22 15:50:00,18,7,4975.24,710.75,3087,312,2,Champions,1
14331,United Kingdom,2011-07-27 15:14:00,2011-08-07 13:17:00,125,2,462.66,231.33,252,11,3,At Risk,4
14332,United Kingdom,2011-07-15 10:33:00,2011-11-17 11:54:00,23,3,840.21,280.07,463,125,0,Loyal Customers,2
14333,United Kingdom,2011-10-03 10:38:00,2011-10-03 10:38:00,68,1,415.2,415.2,58,0,3,At Risk,4
14334,United Kingdom,2010-12-16 17:37:00,2011-11-23 10:01:00,17,8,2552.21,319.03,1731,342,2,Champions,1
14335,Germany,2011-09-04 13:07:00,2011-11-23 13:41:00,17,2,454.86,227.43,375,80,1,Potential Loyalists,3
14336,United Kingdom,2011-03-08 16:48:00,2011-11-23 11:40:00,17,4,1614.91,403.73,1759,260,0,Loyal Customers,2
14338,United Kingdom,2011-05-27 13:30:00,2011-07-01 14:08:00,162,2,588.22,294.11,335,35,3,At Risk,4
14339,United Kingdom,2011-04-11 11:06:00,2011-04-11 11:06:00,243,1,309.52,309.52,168,0,3,At Risk,4
14340,United Kingdom,2011-05-05 09:44:00,2011-05-05 09:44:00,219,1,134.7,134.7,58,0,3,At Risk,4
14341,United Kingdom,2011-01-25 13:55:00,2011-10-25 15:48:00,46,8,2166.98,270.87,1397,273,0,Loyal Customers,2
14342,United Kingdom,2011-05-13 13:50:00,2011-11-18 13:21:00,22,4,668.56,167.14,347,189,0,Loyal Customers,2
14344,United Kingdom,2010-12-06 11:58:00,2011-08-04 13:51:00,128,8,889.93,111.24,477,241,0,Loyal Customers,2
14345,United Kingdom,2011-11-01 09:51:00,2011-11-01 09:51:00,39,1,108.98,108.98,50,0,1,Potential Loyalists,3
14346,United Kingdom,2011-02-15 13:52:00,2011-08-11 09:47:00,121,2,1021.58,510.79,605,177,0,Loyal Customers,2
14348,United Kingdom,2011-03-24 16:23:00,2011-03-24 16:23:00,261,1,409.57,409.57,183,0,3,At Risk,4
14349,United Kingdom,2011-11-29 15:39:00,2011-11-29 15:39:00,11,1,133.5,133.5,86,0,1,Potential Loyalists,3
14350,United Kingdom,2011-03-10 14:14:00,2011-03-10 14:14:00,275,1,282.93,282.93,183,0,3,At Risk,4
14351,United Kingdom,2011-06-28 11:56:00,2011-06-28 11:56:00,165,1,51.0,51.0,12,0,3,At Risk,4
14352,United Kingdom,2011-03-11 14:58:00,2011-07-05 15:41:00,158,4,1078.96,269.74,538,116,0,Loyal Customers,2
14353,United Kingdom,2011-05-08 16:06:00,2011-05-08 16:06:00,216,1,90.6,90.6,64,0,3,At Risk,4
14354,United Kingdom,2011-11-09 15:36:00,2011-12-04 11:32:00,6,2,163.62,81.81,210,25,1,Potential Loyalists,3
14355,United Kingdom,2010-12-09 12:16:00,2010-12-09 12:16:00,366,1,174.4,174.4,92,0,3,At Risk,4
14356,United Kingdom,2011-09-19 14:43:00,2011-09-21 09:18:00,80,2,701.23,350.62,277,2,0,Loyal Customers,2
14357,United Kingdom,2011-10-27 16:23:00,2011-10-27 16:23:00,44,1,225.12,225.12,147,0,1,Potential Loyalists,3
14359,United Kingdom,2011-09-13 09:03:00,2011-11-20 13:17:00,20,3,912.18,304.06,371,68,0,Loyal Customers,2
14360,United Kingdom,2011-09-06 11:58:00,2011-11-08 09:12:00,32,4,2118.03,529.51,1139,63,0,Loyal Customers,2
14362,United Kingdom,2011-11-17 15:08:00,2011-11-17 15:08:00,23,1,151.5,151.5,96,0,1,Potential Loyalists,3
14364,United Kingdom,2011-05-12 12:56:00,2011-08-23 11:01:00,109,8,3717.35,464.67,1967,103,0,Loyal Customers,2
14367,United Kingdom,2011-03-08 14:12:00,2011-12-01 13:19:00,9,16,9227.82,576.74,4426,268,2,Champions,1
14368,United Kingdom,2011-01-24 09:52:00,2011-01-24 09:52:00,320,1,155.0,155.0,36,0,3,At Risk,4
14371,United Kingdom,2011-02-17 16:35:00,2011-02-17 16:35:00,296,1,100.5,100.5,34,0,3,At Risk,4
14373,United Kingdom,2010-12-16 15:40:00,2010-12-16 15:40:00,359,1,76.55,76.55,17,0,3,At Risk,4
14375,United Kingdom,2011-06-07 13:44:00,2011-06-07 13:44:00,186,1,235.56,235.56,184,0,3,At Risk,4
14377,United Kingdom,2011-03-22 13:38:00,2011-06-01 13:32:00,192,2,617.05,308.52,219,71,3,At Risk,4
14379,United Kingdom,2011-02-17 15:03:00,2011-10-26 16:43:00,45,2,348.1,174.05,292,251,1,Potential Loyalists,3
14381,United Kingdom,2011-10-18 17:10:00,2011-10-18 17:10:00,53,1,202.68,202.68,146,0,3,At Risk,4
14382,United Kingdom,2011-11-13 16:18:00,2011-11-13 16:18:00,27,1,615.49,615.49,1231,0,1,Potential Loyalists,3
14383,United Kingdom,2011-06-29 10:18:00,2011-11-01 15:53:00,39,3,1247.69,415.9,817,125,0,Loyal Customers,2
14385,United Kingdom,2011-11-16 11:55:00,2011-11-30 15:36:00,10,3,202.11,67.37,159,14,1,Potential Loyalists,3
14386,United Kingdom,2011-02-16 09:45:00,2011-02-16 09:45:00,297,1,142.4,142.4,54,0,3,At Risk,4
14387,United Kingdom,2011-08-22 14:13:00,2011-11-07 12:29:00,33,3,1727.6,575.87,795,77,0,Loyal Customers,2
14388,United Kingdom,2010-12-02 11:02:00,2011-11-29 13:32:00,11,8,3212.84,401.6,1941,362,2,Champions,1
14389,United Kingdom,2011-06-02 12:04:00,2011-10-05 15:17:00,66,2,1043.46,521.73,729,125,0,Loyal Customers,2
14390,United Kingdom,2010-12-02 11:57:00,2011-11-29 13:49:00,11,9,4642.57,515.84,2133,362,2,Champions,1
14393,United Kingdom,2011-05-05 18:16:00,2011-05-05 18:16:00,219,1,67.95,67.95,13,0,3,At Risk,4
14395,United Kingdom,2010-12-02 18:15:00,2011-12-07 14:34:00,3,9,3479.91,386.66,1689,370,2,Champions,1
14396,United Kingdom,2010-12-03 15:19:00,2011-10-05 16:09:00,66,2,487.99,244.0,225,306,3,At Risk,4
14397,United Kingdom,2011-05-10 12:25:00,2011-12-07 09:22:00,3,19,2612.96,137.52,1890,211,2,Champions,1
